src_ip,dst_ip,src_port,dst_port,protocol,packet_size,timestamp,attack_type,label,hour,day,anomaly
192.168.1.82,10.0.0.210,14085,316,ICMP,306,2023-01-06 17:54:06,Normal,0,17,Friday,0
192.168.1.98,10.0.0.98,13289,476,TCP,1198,2023-01-06 09:25:53,Exploits,1,9,Friday,0
192.168.1.54,10.0.0.8,60992,468,ICMP,61,2023-01-23 06:01:16,Backdoor,1,6,Monday,0
192.168.1.137,10.0.0.117,36884,705,ICMP,501,2023-01-22 05:20:06,Normal,0,5,Sunday,0
192.168.1.248,10.0.0.142,13217,639,UDP,947,2023-01-18 03:30:03,Normal,0,3,Wednesday,0
192.168.1.127,10.0.0.242,13223,748,TCP,1971,2023-01-20 02:26:33,DoS,1,2,Friday,0
192.168.1.194,10.0.0.111,61700,228,UDP,619,2023-01-10 01:06:50,DoS,1,1,Tuesday,0
192.168.1.212,10.0.0.214,13572,212,TCP,52,2023-01-01 15:10:56,Exploits,1,15,Sunday,0
192.168.1.188,10.0.0.175,19867,528,ICMP,615,2023-01-18 15:34:21,Normal,0,15,Wednesday,0
192.168.1.10,10.0.0.189,14138,538,UDP,307,2023-01-10 12:06:28,Normal,0,12,Tuesday,0
192.168.1.197,10.0.0.220,2454,490,TCP,642,2023-01-02 13:20:12,Normal,0,13,Monday,0
192.168.1.86,10.0.0.216,44310,678,ICMP,1290,2023-01-21 03:55:02,Normal,0,3,Saturday,0
192.168.1.95,10.0.0.199,31016,791,TCP,931,2023-01-09 00:25:12,Normal,0,0,Monday,0
192.168.1.194,10.0.0.153,33375,922,TCP,1879,2023-01-19 08:13:12,Normal,0,8,Thursday,0
192.168.1.71,10.0.0.7,29580,702,ICMP,1634,2023-01-20 03:58:05,DoS,1,3,Friday,0
192.168.1.72,10.0.0.246,10539,110,TCP,1105,2023-01-08 19:50:33,Generic,1,19,Sunday,0
192.168.1.10,10.0.0.27,9222,67,ICMP,841,2023-01-15 08:17:22,Normal,0,8,Sunday,0
192.168.1.196,10.0.0.203,1802,599,ICMP,496,2023-01-09 15:11:34,Fuzzers,1,15,Monday,0
192.168.1.174,10.0.0.89,65078,94,TCP,1520,2023-01-13 11:08:43,Shellcode,1,11,Friday,0
192.168.1.64,10.0.0.6,38625,315,UDP,579,2023-01-15 03:36:49,Exploits,1,3,Sunday,0
192.168.1.42,10.0.0.171,53322,576,ICMP,441,2023-01-13 08:15:45,Normal,0,8,Friday,0
192.168.1.236,10.0.0.69,27816,382,UDP,1470,2023-01-23 07:09:57,Normal,0,7,Monday,0
192.168.1.8,10.0.0.46,37527,198,UDP,265,2023-01-13 09:00:51,DoS,1,9,Friday,0
192.168.1.45,10.0.0.61,34658,997,TCP,363,2023-01-15 15:24:25,Normal,0,15,Sunday,0
192.168.1.160,10.0.0.2,41079,460,TCP,619,2023-01-03 16:25:19,Normal,0,16,Tuesday,0
192.168.1.215,10.0.0.236,59476,271,ICMP,1309,2023-01-01 13:09:48,Normal,0,13,Sunday,0
192.168.1.68,10.0.0.33,61736,857,UDP,1717,2023-01-05 16:51:21,Analysis,1,16,Thursday,0
192.168.1.238,10.0.0.102,3475,1004,UDP,1137,2023-01-23 17:12:17,Normal,0,17,Monday,0
192.168.1.32,10.0.0.41,57011,975,ICMP,988,2023-01-12 16:41:58,Normal,0,16,Thursday,0
192.168.1.24,10.0.0.153,7807,792,ICMP,867,2023-01-13 14:01:55,Normal,0,14,Friday,0
192.168.1.137,10.0.0.97,2667,647,UDP,977,2023-01-12 16:21:04,Exploits,1,16,Thursday,0
192.168.1.180,10.0.0.9,23313,263,ICMP,395,2023-01-22 18:59:01,Normal,0,18,Sunday,0
192.168.1.165,10.0.0.103,11322,63,ICMP,656,2023-01-14 12:03:05,Normal,0,12,Saturday,0
192.168.1.36,10.0.0.145,57517,1006,ICMP,1708,2023-01-04 01:56:28,Normal,0,1,Wednesday,1
192.168.1.132,10.0.0.210,58733,16,UDP,217,2023-01-09 11:05:22,Normal,0,11,Monday,0
192.168.1.33,10.0.0.234,23617,436,ICMP,419,2023-01-01 16:30:28,DoS,1,16,Sunday,0
192.168.1.8,10.0.0.67,25082,329,TCP,1076,2023-01-07 13:06:18,Normal,0,13,Saturday,0
192.168.1.11,10.0.0.41,5934,562,UDP,651,2023-01-18 13:14:56,Normal,0,13,Wednesday,0
192.168.1.176,10.0.0.2,2704,147,TCP,1257,2023-01-03 03:19:36,Normal,0,3,Tuesday,0
192.168.1.162,10.0.0.92,16819,408,ICMP,993,2023-01-14 21:07:18,Normal,0,21,Saturday,0
192.168.1.38,10.0.0.221,40517,203,ICMP,1786,2023-01-16 21:10:20,Worms,1,21,Monday,0
192.168.1.108,10.0.0.96,17334,579,TCP,1389,2023-01-04 13:59:07,Normal,0,13,Wednesday,0
192.168.1.236,10.0.0.37,45972,185,ICMP,460,2023-01-05 06:52:59,Shellcode,1,6,Thursday,0
192.168.1.16,10.0.0.85,12430,316,ICMP,869,2023-01-13 00:24:29,Normal,0,0,Friday,0
192.168.1.153,10.0.0.201,20280,858,ICMP,107,2023-01-04 05:01:09,Normal,0,5,Wednesday,0
192.168.1.99,10.0.0.127,40047,797,UDP,812,2023-01-04 18:55:39,Normal,0,18,Wednesday,0
192.168.1.115,10.0.0.217,22522,372,ICMP,697,2023-01-09 20:10:16,Shellcode,1,20,Monday,0
192.168.1.221,10.0.0.220,53946,839,TCP,808,2023-01-06 11:42:33,Reconnaissance,1,11,Friday,0
192.168.1.91,10.0.0.191,45218,188,UDP,526,2023-01-18 20:09:08,Worms,1,20,Wednesday,0
192.168.1.7,10.0.0.222,57433,400,TCP,1218,2023-01-17 20:14:06,Normal,0,20,Tuesday,0
192.168.1.49,10.0.0.175,5360,55,TCP,1746,2023-01-14 23:33:49,Backdoor,1,23,Saturday,1
192.168.1.40,10.0.0.207,10613,587,UDP,955,2023-01-21 19:27:56,Shellcode,1,19,Saturday,0
192.168.1.224,10.0.0.245,31914,284,UDP,43,2023-01-02 19:29:08,Normal,0,19,Monday,0
192.168.1.204,10.0.0.124,16256,438,UDP,1700,2023-01-19 11:01:16,Normal,0,11,Thursday,0
192.168.1.205,10.0.0.142,64289,291,TCP,363,2023-01-05 10:47:33,Worms,1,10,Thursday,0
192.168.1.65,10.0.0.92,64400,479,UDP,90,2023-01-21 23:41:37,Normal,0,23,Saturday,1
192.168.1.177,10.0.0.116,51004,687,UDP,366,2023-01-10 22:40:34,Normal,0,22,Tuesday,0
192.168.1.98,10.0.0.183,19946,58,UDP,1279,2023-01-19 13:51:54,Normal,0,13,Thursday,0
192.168.1.109,10.0.0.246,33047,858,TCP,965,2023-01-22 15:06:10,Normal,0,15,Sunday,0
192.168.1.175,10.0.0.163,2904,15,UDP,1030,2023-01-12 04:49:42,DoS,1,4,Thursday,0
192.168.1.82,10.0.0.218,6109,633,UDP,1206,2023-01-12 15:52:04,Normal,0,15,Thursday,0
192.168.1.225,10.0.0.181,19760,531,ICMP,102,2023-01-19 07:01:31,Normal,0,7,Thursday,0
192.168.1.67,10.0.0.130,7381,181,UDP,954,2023-01-01 15:28:05,DoS,1,15,Sunday,0
192.168.1.189,10.0.0.194,4298,473,UDP,289,2023-01-09 21:49:36,Normal,0,21,Monday,0
192.168.1.195,10.0.0.248,40907,820,TCP,616,2023-01-12 23:45:56,Normal,0,23,Thursday,0
192.168.1.18,10.0.0.124,22441,494,TCP,955,2023-01-15 00:41:02,Analysis,1,0,Sunday,0
192.168.1.219,10.0.0.245,14695,6,UDP,788,2023-01-06 01:42:21,Worms,1,1,Friday,0
192.168.1.52,10.0.0.22,29868,111,TCP,1336,2023-01-01 21:21:06,Reconnaissance,1,21,Sunday,0
192.168.1.227,10.0.0.229,62928,105,UDP,574,2023-01-04 11:04:13,Normal,0,11,Wednesday,0
192.168.1.29,10.0.0.98,7947,610,TCP,1379,2023-01-04 23:18:21,Normal,0,23,Wednesday,0
192.168.1.180,10.0.0.141,60731,1020,TCP,1611,2023-01-16 09:47:56,Normal,0,9,Monday,0
192.168.1.129,10.0.0.91,5748,397,TCP,318,2023-01-17 21:14:40,Worms,1,21,Tuesday,0
192.168.1.85,10.0.0.155,56529,1023,TCP,753,2023-01-21 12:39:41,Normal,0,12,Saturday,0
192.168.1.252,10.0.0.210,59543,672,UDP,438,2023-01-09 14:25:05,Analysis,1,14,Monday,0
192.168.1.149,10.0.0.209,41035,708,UDP,1069,2023-01-13 02:16:27,Fuzzers,1,2,Friday,0
192.168.1.172,10.0.0.21,50150,348,TCP,1505,2023-01-20 06:09:19,Normal,0,6,Friday,0
192.168.1.26,10.0.0.58,63696,388,ICMP,683,2023-01-15 06:32:37,Normal,0,6,Sunday,0
192.168.1.8,10.0.0.219,24206,187,ICMP,690,2023-01-23 17:38:21,Normal,0,17,Monday,0
192.168.1.98,10.0.0.99,53244,984,TCP,1317,2023-01-06 17:58:34,Exploits,1,17,Friday,0
192.168.1.79,10.0.0.129,21049,708,UDP,240,2023-01-07 01:38:31,Normal,0,1,Saturday,0
192.168.1.52,10.0.0.230,37286,860,TCP,290,2023-01-12 18:57:16,Normal,0,18,Thursday,0
192.168.1.241,10.0.0.99,37170,690,UDP,483,2023-01-12 15:01:18,Normal,0,15,Thursday,0
192.168.1.29,10.0.0.180,32571,668,ICMP,690,2023-01-07 18:04:03,Worms,1,18,Saturday,0
192.168.1.89,10.0.0.205,12487,268,UDP,1229,2023-01-07 01:04:14,Normal,0,1,Saturday,0
192.168.1.26,10.0.0.167,45901,939,TCP,710,2023-01-22 01:52:20,DoS,1,1,Sunday,0
192.168.1.65,10.0.0.135,30339,411,UDP,1692,2023-01-17 09:39:12,Normal,0,9,Tuesday,0
192.168.1.33,10.0.0.77,42642,538,UDP,113,2023-01-12 04:52:08,Exploits,1,4,Thursday,0
192.168.1.194,10.0.0.208,5693,278,ICMP,1877,2023-01-22 05:49:15,DoS,1,5,Sunday,0
192.168.1.162,10.0.0.247,26901,119,UDP,1883,2023-01-17 22:15:21,Fuzzers,1,22,Tuesday,0
192.168.1.131,10.0.0.110,62609,884,UDP,1052,2023-01-12 19:06:57,Normal,0,19,Thursday,0
192.168.1.94,10.0.0.154,13800,772,UDP,1400,2023-01-22 12:27:24,Normal,0,12,Sunday,0
192.168.1.188,10.0.0.134,47999,87,TCP,985,2023-01-11 23:13:30,Normal,0,23,Wednesday,0
192.168.1.29,10.0.0.175,24679,58,TCP,1917,2023-01-18 02:35:02,Normal,0,2,Wednesday,0
192.168.1.81,10.0.0.194,38913,489,UDP,1691,2023-01-02 03:30:04,Normal,0,3,Monday,0
192.168.1.234,10.0.0.250,43148,992,ICMP,104,2023-01-02 04:43:59,Analysis,1,4,Monday,1
192.168.1.101,10.0.0.184,50686,447,ICMP,1200,2023-01-10 16:52:10,Generic,1,16,Tuesday,0
192.168.1.39,10.0.0.124,44138,411,TCP,793,2023-01-06 23:48:52,Normal,0,23,Friday,0
192.168.1.177,10.0.0.217,19846,2,UDP,923,2023-01-04 01:57:04,Normal,0,1,Wednesday,0
192.168.1.73,10.0.0.233,29492,812,ICMP,177,2023-01-05 14:57:06,Normal,0,14,Thursday,0
192.168.1.107,10.0.0.208,4195,598,ICMP,1863,2023-01-08 18:27:03,DoS,1,18,Sunday,0
192.168.1.173,10.0.0.59,52569,1012,TCP,240,2023-01-17 06:57:50,Normal,0,6,Tuesday,0
192.168.1.106,10.0.0.88,63078,694,TCP,401,2023-01-14 09:35:53,Normal,0,9,Saturday,0
192.168.1.167,10.0.0.26,2544,627,UDP,843,2023-01-05 09:56:06,Normal,0,9,Thursday,0
192.168.1.143,10.0.0.2,4204,492,ICMP,304,2023-01-09 06:50:59,Normal,0,6,Monday,0
192.168.1.51,10.0.0.197,54557,105,ICMP,1913,2023-01-15 14:25:50,Normal,0,14,Sunday,0
192.168.1.43,10.0.0.31,44478,786,UDP,343,2023-01-15 06:53:05,Reconnaissance,1,6,Sunday,0
192.168.1.189,10.0.0.137,63091,350,TCP,546,2023-01-04 12:19:59,Normal,0,12,Wednesday,0
192.168.1.25,10.0.0.245,28055,56,TCP,357,2023-01-20 02:42:21,Shellcode,1,2,Friday,0
192.168.1.95,10.0.0.183,25326,864,UDP,632,2023-01-01 21:17:30,Normal,0,21,Sunday,0
192.168.1.87,10.0.0.49,65259,112,UDP,67,2023-01-22 07:16:01,Normal,0,7,Sunday,1
192.168.1.250,10.0.0.165,8360,284,ICMP,1513,2023-01-21 01:36:56,Exploits,1,1,Saturday,0
192.168.1.231,10.0.0.142,49794,916,TCP,726,2023-01-23 08:32:54,Normal,0,8,Monday,0
192.168.1.26,10.0.0.88,50253,819,TCP,102,2023-01-18 20:21:30,Reconnaissance,1,20,Wednesday,0
192.168.1.91,10.0.0.94,33237,266,ICMP,689,2023-01-19 17:35:25,Normal,0,17,Thursday,0
192.168.1.169,10.0.0.210,21637,860,ICMP,161,2023-01-15 12:50:45,Normal,0,12,Sunday,0
192.168.1.131,10.0.0.187,37053,539,ICMP,1143,2023-01-18 15:41:53,Generic,1,15,Wednesday,0
192.168.1.223,10.0.0.25,29359,590,UDP,1979,2023-01-09 15:19:42,Normal,0,15,Monday,0
192.168.1.243,10.0.0.125,59202,957,ICMP,742,2023-01-05 23:00:34,Normal,0,23,Thursday,0
192.168.1.1,10.0.0.250,30401,338,TCP,1128,2023-01-05 17:21:19,Normal,0,17,Thursday,0
192.168.1.250,10.0.0.13,1267,154,TCP,226,2023-01-07 17:42:46,DoS,1,17,Saturday,0
192.168.1.78,10.0.0.131,13060,274,TCP,998,2023-01-02 19:54:09,Normal,0,19,Monday,0
192.168.1.147,10.0.0.175,36419,219,UDP,1231,2023-01-08 12:14:58,Analysis,1,12,Sunday,0
192.168.1.99,10.0.0.68,27889,901,UDP,1390,2023-01-18 13:27:02,Fuzzers,1,13,Wednesday,0
192.168.1.237,10.0.0.74,53860,171,UDP,1049,2023-01-10 01:09:23,Normal,0,1,Tuesday,0
192.168.1.233,10.0.0.163,16143,975,UDP,594,2023-01-13 10:36:03,Backdoor,1,10,Friday,0
192.168.1.113,10.0.0.218,11750,285,ICMP,471,2023-01-17 08:28:32,Reconnaissance,1,8,Tuesday,0
192.168.1.201,10.0.0.157,6916,809,TCP,1245,2023-01-02 19:01:19,Normal,0,19,Monday,0
192.168.1.65,10.0.0.92,29244,499,ICMP,660,2023-01-05 18:34:43,Normal,0,18,Thursday,0
192.168.1.220,10.0.0.141,59424,398,ICMP,1560,2023-01-20 13:08:39,Fuzzers,1,13,Friday,0
192.168.1.245,10.0.0.66,42348,591,UDP,581,2023-01-13 07:28:55,Normal,0,7,Friday,0
192.168.1.156,10.0.0.185,22842,44,UDP,157,2023-01-03 14:01:49,Normal,0,14,Tuesday,0
192.168.1.144,10.0.0.42,2204,703,ICMP,1009,2023-01-17 01:44:13,Normal,0,1,Tuesday,0
192.168.1.129,10.0.0.71,57633,700,TCP,1208,2023-01-05 06:51:35,Normal,0,6,Thursday,0
192.168.1.99,10.0.0.157,7952,925,ICMP,1894,2023-01-02 01:34:11,Normal,0,1,Monday,1
192.168.1.45,10.0.0.210,30942,934,ICMP,1218,2023-01-17 13:47:33,Normal,0,13,Tuesday,0
192.168.1.100,10.0.0.86,25894,711,UDP,1969,2023-01-16 12:46:42,Backdoor,1,12,Monday,0
192.168.1.26,10.0.0.76,29373,73,UDP,1901,2023-01-07 11:59:08,Normal,0,11,Saturday,0
192.168.1.28,10.0.0.87,33726,736,ICMP,323,2023-01-10 02:10:07,Backdoor,1,2,Tuesday,0
192.168.1.43,10.0.0.201,60814,925,TCP,1803,2023-01-19 00:56:35,Reconnaissance,1,0,Thursday,1
192.168.1.191,10.0.0.86,41376,195,TCP,1816,2023-01-21 14:36:54,Normal,0,14,Saturday,0
192.168.1.214,10.0.0.185,41704,541,ICMP,164,2023-01-16 11:22:36,Normal,0,11,Monday,0
192.168.1.253,10.0.0.127,48030,457,ICMP,1909,2023-01-16 08:29:01,Normal,0,8,Monday,0
192.168.1.59,10.0.0.248,2934,16,TCP,1439,2023-01-18 13:46:55,Normal,0,13,Wednesday,0
192.168.1.88,10.0.0.90,56043,751,UDP,398,2023-01-09 06:24:37,Normal,0,6,Monday,0
192.168.1.68,10.0.0.114,59664,588,UDP,1188,2023-01-21 11:55:20,Fuzzers,1,11,Saturday,0
192.168.1.74,10.0.0.170,13444,1020,TCP,698,2023-01-15 18:54:27,Normal,0,18,Sunday,0
192.168.1.15,10.0.0.159,29115,372,TCP,1980,2023-01-13 05:29:27,Normal,0,5,Friday,0
192.168.1.214,10.0.0.231,10540,751,TCP,1440,2023-01-07 03:38:46,Worms,1,3,Saturday,0
192.168.1.81,10.0.0.150,56413,396,UDP,1725,2023-01-10 13:32:42,Exploits,1,13,Tuesday,0
192.168.1.104,10.0.0.171,58864,774,TCP,1731,2023-01-01 16:34:51,Backdoor,1,16,Sunday,0
192.168.1.97,10.0.0.20,58287,23,ICMP,1184,2023-01-05 08:59:58,Normal,0,8,Thursday,0
192.168.1.169,10.0.0.114,25726,835,TCP,854,2023-01-04 05:10:30,Normal,0,5,Wednesday,0
192.168.1.242,10.0.0.185,30286,322,TCP,1770,2023-01-13 13:03:05,Normal,0,13,Friday,0
192.168.1.142,10.0.0.122,55179,895,ICMP,157,2023-01-16 23:14:55,Worms,1,23,Monday,1
192.168.1.216,10.0.0.178,51078,787,ICMP,170,2023-01-15 14:19:02,Exploits,1,14,Sunday,0
192.168.1.13,10.0.0.161,52041,343,UDP,482,2023-01-24 00:22:16,Worms,1,0,Tuesday,0
192.168.1.53,10.0.0.202,61226,384,UDP,1154,2023-01-07 23:56:21,Normal,0,23,Saturday,0
192.168.1.214,10.0.0.188,62053,691,ICMP,1842,2023-01-05 17:32:54,Normal,0,17,Thursday,0
192.168.1.198,10.0.0.144,22923,649,TCP,830,2023-01-07 22:59:21,Normal,0,22,Saturday,0
192.168.1.140,10.0.0.19,39428,247,ICMP,1681,2023-01-10 02:27:52,Normal,0,2,Tuesday,0
192.168.1.190,10.0.0.115,48227,107,ICMP,1201,2023-01-13 23:16:53,Normal,0,23,Friday,0
192.168.1.197,10.0.0.116,63412,217,ICMP,508,2023-01-09 11:02:39,Fuzzers,1,11,Monday,0
192.168.1.226,10.0.0.58,6489,333,UDP,1235,2023-01-18 21:20:22,Fuzzers,1,21,Wednesday,0
192.168.1.203,10.0.0.120,46404,331,UDP,1318,2023-01-15 16:30:38,Analysis,1,16,Sunday,0
192.168.1.112,10.0.0.3,16252,524,UDP,1665,2023-01-14 18:55:31,Normal,0,18,Saturday,0
192.168.1.30,10.0.0.225,14407,716,TCP,1588,2023-01-05 18:51:33,Normal,0,18,Thursday,0
192.168.1.216,10.0.0.72,44138,119,TCP,229,2023-01-04 10:59:41,Normal,0,10,Wednesday,0
192.168.1.126,10.0.0.242,28959,472,TCP,1293,2023-01-15 05:46:27,Normal,0,5,Sunday,0
192.168.1.224,10.0.0.224,27752,195,ICMP,890,2023-01-04 16:34:09,Fuzzers,1,16,Wednesday,0
192.168.1.190,10.0.0.165,65092,850,ICMP,653,2023-01-07 08:26:25,Normal,0,8,Saturday,0
192.168.1.181,10.0.0.59,54627,52,ICMP,1258,2023-01-15 21:50:28,Normal,0,21,Sunday,0
192.168.1.9,10.0.0.229,54014,231,UDP,100,2023-01-16 09:29:21,Exploits,1,9,Monday,0
192.168.1.168,10.0.0.178,41417,98,ICMP,1359,2023-01-07 06:03:32,Normal,0,6,Saturday,0
192.168.1.206,10.0.0.82,59482,359,ICMP,1679,2023-01-12 09:28:26,Normal,0,9,Thursday,0
192.168.1.146,10.0.0.131,51922,298,TCP,1591,2023-01-08 18:55:02,Normal,0,18,Sunday,0
192.168.1.109,10.0.0.56,19654,660,UDP,1385,2023-01-21 21:20:29,Normal,0,21,Saturday,0
192.168.1.174,10.0.0.123,14173,230,ICMP,1563,2023-01-17 18:10:16,Normal,0,18,Tuesday,0
192.168.1.101,10.0.0.110,60997,1014,ICMP,1813,2023-01-16 05:30:02,Normal,0,5,Monday,1
192.168.1.241,10.0.0.127,40860,295,TCP,1297,2023-01-10 09:16:53,Normal,0,9,Tuesday,0
192.168.1.224,10.0.0.217,42215,1017,TCP,371,2023-01-15 10:09:09,DoS,1,10,Sunday,0
192.168.1.5,10.0.0.93,39459,834,UDP,1373,2023-01-16 08:42:56,Backdoor,1,8,Monday,0
192.168.1.58,10.0.0.6,46484,76,UDP,689,2023-01-07 09:15:06,Shellcode,1,9,Saturday,0
192.168.1.8,10.0.0.181,53587,342,TCP,1659,2023-01-02 15:54:39,Normal,0,15,Monday,0
192.168.1.1,10.0.0.3,62132,660,UDP,1103,2023-01-06 05:42:10,Normal,0,5,Friday,0
192.168.1.115,10.0.0.248,6279,661,UDP,1216,2023-01-17 01:12:37,Reconnaissance,1,1,Tuesday,0
192.168.1.83,10.0.0.141,11084,135,TCP,408,2023-01-10 14:17:35,Normal,0,14,Tuesday,0
192.168.1.61,10.0.0.86,32336,546,ICMP,812,2023-01-09 21:33:59,Normal,0,21,Monday,0
192.168.1.189,10.0.0.36,2366,463,UDP,917,2023-01-04 04:42:44,Normal,0,4,Wednesday,0
192.168.1.124,10.0.0.228,2860,465,UDP,835,2023-01-02 01:31:44,Generic,1,1,Monday,0
192.168.1.171,10.0.0.137,37552,782,ICMP,1698,2023-01-17 06:02:54,Backdoor,1,6,Tuesday,0
192.168.1.39,10.0.0.9,3727,637,UDP,1534,2023-01-11 00:58:07,Normal,0,0,Wednesday,0
192.168.1.53,10.0.0.65,2510,302,UDP,1119,2023-01-04 17:05:19,Normal,0,17,Wednesday,0
192.168.1.93,10.0.0.248,57741,214,TCP,448,2023-01-02 12:13:57,Normal,0,12,Monday,0
192.168.1.18,10.0.0.115,64007,156,UDP,1954,2023-01-08 23:48:18,Normal,0,23,Sunday,1
192.168.1.186,10.0.0.42,58140,916,ICMP,1649,2023-01-22 21:44:32,Normal,0,21,Sunday,0
192.168.1.246,10.0.0.135,44873,772,UDP,1690,2023-01-05 18:02:42,DoS,1,18,Thursday,0
192.168.1.52,10.0.0.97,46842,370,ICMP,1746,2023-01-23 08:19:53,Generic,1,8,Monday,0
192.168.1.7,10.0.0.14,38920,2,UDP,653,2023-01-04 16:52:08,Normal,0,16,Wednesday,0
192.168.1.108,10.0.0.249,4017,715,TCP,932,2023-01-06 05:22:55,Normal,0,5,Friday,0
192.168.1.75,10.0.0.141,31356,417,ICMP,496,2023-01-18 14:11:15,Normal,0,14,Wednesday,0
192.168.1.154,10.0.0.168,46872,879,UDP,1401,2023-01-22 07:30:05,Normal,0,7,Sunday,0
192.168.1.236,10.0.0.124,28422,327,UDP,630,2023-01-14 00:54:08,Normal,0,0,Saturday,0
192.168.1.52,10.0.0.236,41025,320,ICMP,492,2023-01-18 16:47:43,Exploits,1,16,Wednesday,0
192.168.1.126,10.0.0.43,59533,629,ICMP,1886,2023-01-08 15:44:47,Normal,0,15,Sunday,0
192.168.1.35,10.0.0.134,43927,456,UDP,1354,2023-01-08 22:59:44,DoS,1,22,Sunday,0
192.168.1.89,10.0.0.68,59774,764,ICMP,871,2023-01-10 02:44:30,Normal,0,2,Tuesday,0
192.168.1.154,10.0.0.214,21859,401,TCP,1369,2023-01-03 09:25:29,Generic,1,9,Tuesday,0
192.168.1.17,10.0.0.11,61553,873,TCP,1525,2023-01-13 07:46:24,Shellcode,1,7,Friday,0
192.168.1.206,10.0.0.219,3376,956,ICMP,733,2023-01-20 22:56:36,Generic,1,22,Friday,1
192.168.1.202,10.0.0.114,26280,332,ICMP,1988,2023-01-19 23:55:29,DoS,1,23,Thursday,0
192.168.1.6,10.0.0.98,22142,297,ICMP,1260,2023-01-20 18:46:57,Normal,0,18,Friday,0
192.168.1.11,10.0.0.73,13163,526,UDP,1470,2023-01-18 16:09:32,Exploits,1,16,Wednesday,0
192.168.1.29,10.0.0.129,15290,434,UDP,656,2023-01-14 03:27:05,Normal,0,3,Saturday,0
192.168.1.60,10.0.0.13,40801,438,TCP,1607,2023-01-03 05:32:48,Exploits,1,5,Tuesday,0
192.168.1.211,10.0.0.57,25534,795,ICMP,461,2023-01-11 02:42:43,Normal,0,2,Wednesday,0
192.168.1.86,10.0.0.103,43768,799,TCP,482,2023-01-09 11:18:59,Normal,0,11,Monday,0
192.168.1.78,10.0.0.163,62700,229,ICMP,1316,2023-01-03 10:25:22,Normal,0,10,Tuesday,0
192.168.1.186,10.0.0.216,43267,795,UDP,1365,2023-01-19 15:47:15,Normal,0,15,Thursday,0
192.168.1.132,10.0.0.88,2182,842,TCP,1669,2023-01-03 17:37:37,Normal,0,17,Tuesday,0
192.168.1.236,10.0.0.212,47137,197,UDP,753,2023-01-20 09:07:03,Normal,0,9,Friday,0
192.168.1.123,10.0.0.200,58385,534,ICMP,1420,2023-01-06 12:42:42,Normal,0,12,Friday,0
192.168.1.122,10.0.0.253,21790,10,ICMP,709,2023-01-18 17:01:13,Normal,0,17,Wednesday,0
192.168.1.34,10.0.0.242,13635,631,UDP,1381,2023-01-16 21:58:01,Backdoor,1,21,Monday,0
192.168.1.199,10.0.0.176,53114,85,ICMP,1182,2023-01-22 19:01:31,Normal,0,19,Sunday,0
192.168.1.184,10.0.0.185,25666,739,UDP,796,2023-01-07 23:25:53,Generic,1,23,Saturday,0
192.168.1.33,10.0.0.1,51204,400,TCP,305,2023-01-05 03:44:30,Normal,0,3,Thursday,0
192.168.1.182,10.0.0.98,51109,557,UDP,1598,2023-01-21 21:48:26,Exploits,1,21,Saturday,0
192.168.1.87,10.0.0.227,12421,183,ICMP,1929,2023-01-03 20:55:15,Normal,0,20,Tuesday,0
192.168.1.174,10.0.0.139,13920,693,ICMP,1119,2023-01-07 03:37:37,Normal,0,3,Saturday,0
192.168.1.15,10.0.0.66,30025,199,TCP,705,2023-01-09 18:29:35,Normal,0,18,Monday,0
192.168.1.240,10.0.0.125,58620,85,UDP,803,2023-01-18 15:52:16,Normal,0,15,Wednesday,0
192.168.1.219,10.0.0.149,40003,988,TCP,1605,2023-01-06 01:58:41,Normal,0,1,Friday,1
192.168.1.173,10.0.0.31,15482,854,TCP,1573,2023-01-22 14:34:03,Shellcode,1,14,Sunday,0
192.168.1.245,10.0.0.205,21712,168,TCP,165,2023-01-17 17:37:56,Fuzzers,1,17,Tuesday,0
192.168.1.248,10.0.0.62,29961,29,UDP,498,2023-01-20 09:18:00,Normal,0,9,Friday,0
192.168.1.64,10.0.0.79,49499,727,UDP,679,2023-01-23 23:32:59,Normal,0,23,Monday,0
192.168.1.74,10.0.0.147,40712,986,ICMP,210,2023-01-23 12:56:11,Normal,0,12,Monday,0
192.168.1.152,10.0.0.17,17442,863,UDP,719,2023-01-22 06:05:45,Normal,0,6,Sunday,0
192.168.1.154,10.0.0.32,48172,936,UDP,1767,2023-01-12 13:59:07,Fuzzers,1,13,Thursday,0
192.168.1.40,10.0.0.51,22862,106,UDP,52,2023-01-22 20:14:42,Normal,0,20,Sunday,0
192.168.1.68,10.0.0.233,50440,176,UDP,447,2023-01-09 19:30:33,Normal,0,19,Monday,0
192.168.1.114,10.0.0.42,28169,615,TCP,102,2023-01-11 19:52:21,Reconnaissance,1,19,Wednesday,0
192.168.1.227,10.0.0.43,6396,240,ICMP,1100,2023-01-07 17:34:43,Normal,0,17,Saturday,0
192.168.1.134,10.0.0.157,16304,790,ICMP,1036,2023-01-08 00:54:55,Normal,0,0,Sunday,0
192.168.1.128,10.0.0.62,6311,295,ICMP,948,2023-01-15 20:51:04,Normal,0,20,Sunday,0
192.168.1.203,10.0.0.249,57664,517,ICMP,1101,2023-01-02 18:05:31,Normal,0,18,Monday,0
192.168.1.122,10.0.0.138,1872,24,TCP,57,2023-01-07 10:07:39,Normal,0,10,Saturday,1
